region,location,link,street_address,num_of_rooms,size,fee,final_price,percentage_change,price,sold_date
Uppsalakommun,Nyby,https://www.hemnet.se/salda/lagenhet-2rum-nyby-uppsala-kommun-wivalliusgatan-25-587600913002490369,Wivalliusgatan 25,2,61.0,3175,1695000,            ±0 %          ,1695000,Såld20maj2022
Uppsalakommun,Gottsunda,https://www.hemnet.se/salda/lagenhet-5rum-gottsunda-uppsala-kommun-henry-wemans-vag-2-438752105907768002,Henry Wemans väg 2,5,93.0,5425,2395000,            ±0 %          ,2395000,Såld20maj2022
Uppsalakommun,Luthagen,"https://www.hemnet.se/salda/lagenhet-2,5rum-luthagen-uppsala-kommun-tegnergatan-5a-112999048013611703",Tegnérgatan 5A,2.5,67.0,4455,2700000,            +18 %          ,2288135,Såld20maj2022
Uppsalakommun,Luthagen,https://www.hemnet.se/salda/lagenhet-2rum-luthagen-stabby-uppsala-kommun-hallbygatan-37-7533832048833443551,Hällbygatan 37,2,62.0,3524,2535000,            +8 %          ,2347222,Såld20maj2022
Uppsalakommun,Luthagen,https://www.hemnet.se/salda/lagenhet-1rum-luthagen-uppsala-kommun-luthagsesplanaden-6-a-7351664006789129568,Luthagsesplanaden 6 A,1,36.0,1094,2130000,            +7 %          ,1990654,Såld20maj2022
Uppsalakommun,NorraRosendal,https://www.hemnet.se/salda/lagenhet-2rum-norra-rosendal-uppsala-kommun-dekangatan-10-2-1307-6301536656784222533,Dekangatan 10 (2-1307),2,43.0,2521,1895000,            ±0 %          ,1895000,Såld20maj2022
Uppsalakommun,Kungsängen,https://www.hemnet.se/salda/lagenhet-3rum-kungsangen-industristaden-uppsala-kommun-skyttelgatan-7-4457685886312078462,Skyttelgatan 7,3,82.0,3567,3900000,,1895000,Såld20maj2022
Uppsalakommun,Svartbäcken,https://www.hemnet.se/salda/lagenhet-3rum-svartbacken-uppsala-kommun-swedenborgsgatan-32-b-4141498295378258555,Swedenborgsgatan 32 B,3,73.0,4526,2900000,            +4 %          ,2788461,Såld20maj2022
Uppsalakommun,Kungsängen,"https://www.hemnet.se/salda/lagenhet-4rum-kungsangen-uppsala-kommun-kungsgatan-93f,-van-4-1995306655280301167","Kungsgatan 93F, VÅN 4",4,109.5,4455,4500000,,2788461,Såld19maj2022
Uppsalakommun,Salabacke,https://www.hemnet.se/salda/lagenhet-2rum-salabacke-uppsala-kommun-ritargatan-1b-accepterat-pris-1681550604357726274,Ritargatan 1B **ACCEPTERAT PRIS**,2,43.5,2367,1585000,            -2 %          ,1553921,Såld19maj2022
Uppsalakommun,Luthagen,https://www.hemnet.se/salda/lagenhet-1rum-luthagen-uppsala-kommun-luthagsesplanaden-30c-8867001513082502673,Luthagsesplanaden 30C,1,36.0,1668,2115000,            +18 %          ,1792372,Såld19maj2022
Uppsalakommun,Gottsunda,https://www.hemnet.se/salda/lagenhet-3rum-gottsunda-uppsala-kommun-kontrabasvagen-4-8588556311078458382,Kontrabasvägen 4,3,101.0,5504,1650000,            ±0 %          ,1650000,Såld19maj2022
Uppsalakommun,Ulleråker,https://www.hemnet.se/salda/lagenhet-4rum-ulleraker-uppsala-kommun-eva-lagerwalls-vag-24-7906974867274126392,Eva Lagerwalls Väg 24,4,101.5,5935,4250000,            +9 %          ,3899082,Såld19maj2022
Uppsalakommun,NORBY,https://www.hemnet.se/salda/lagenhet-2rum-norby-uppsala-kommun-svampvagen-8b-7731501267929044338,Svampvägen 8B,2,60.0,3438,1750000,            +17 %          ,1495726,Såld19maj2022
Uppsalakommun,Årsta,https://www.hemnet.se/salda/lagenhet-3rum-arsta-uppsala-kommun-sparrisgatan-7-a-7618985701680410422,Sparrisgatan 7 A,3,107.0,6336,2700000,            +8 %          ,2500000,Såld19maj2022
Uppsalakommun,Fjärdingen,https://www.hemnet.se/salda/lagenhet-5rum-fjardingen-uppsala-kommun-asgrand-4b-7525115666480105374,Åsgränd 4B,5,131.0,5092,9200000,            +23 %          ,7479674,Såld19maj2022
Uppsalakommun,SÄVJA,https://www.hemnet.se/salda/lagenhet-2rum-savja-uppsala-kommun-olandsresan-3b-7513343349221954334,Ölandsresan 3B,2,51.0,3048,1935000,            +12 %          ,1727678,Såld19maj2022
Uppsalakommun,Eriksberg,https://www.hemnet.se/salda/lagenhet-4rum-eriksberg-uppsala-kommun-vastertorg-5a-7347710086940139747,Västertorg 5A,4,113.5,4470,4120000,            +18 %          ,3491525,Såld19maj2022
Uppsalakommun,Stabby,https://www.hemnet.se/salda/lagenhet-2rum-stabby-uppsala-kommun-stabby-alle-13a-fast-pris-7339468582716708550,Stabby allé 13A -FAST PRIS,2,74.9,4357,2300000,            ±0 %          ,2300000,Såld19maj2022
Uppsalakommun,Slavsta,https://www.hemnet.se/salda/lagenhet-3rum-slavsta-uppsala-kommun-klarbarsgatan-102-7239426905433999523,Klarbärsgatan 102,3,68.6,5063,2510000,            +5 %          ,2390476,Såld19maj2022
Uppsalakommun,Rosendal,https://www.hemnet.se/salda/lagenhet-4rum-rosendal-uppsala-kommun-gerd-enequists-gata-14-6707896468226834247,Gerd Enequists gata 14,4,97.5,5375,3845000,            ±0 %          ,3845000,Såld19maj2022
Uppsalakommun,Fålhagen,https://www.hemnet.se/salda/lagenhet-2rum-falhagen-uppsala-kommun-norrtaljegatan-28-6438293382534932756,Norrtäljegatan 28,2,53.0,3640,2030000,            +2 %          ,1990196,Såld19maj2022
Uppsalakommun,Kungsängen,https://www.hemnet.se/salda/lagenhet-2rum-kungsangen-uppsala-kommun-tullgarnsgatan-3-6054306039959915653,Tullgarnsgatan 3,2,45.5,2402,2500000,            +5 %          ,2380952,Såld19maj2022
Uppsalakommun,Gottsunda,https://www.hemnet.se/salda/lagenhet-3rum-gottsunda-uppsala-kommun-valthornsvagen-44c-5440059847056923387,Valthornsvägen 44C,3,78.0,4533,1500000,            +16 %          ,1293103,Såld19maj2022
Uppsalakommun,FRÄMRELUTHAGEN,https://www.hemnet.se/salda/lagenhet-4rum-framre-luthagen-fjardingen-uppsala-kommun-gotgatan-10a-3572968650780681180,Götgatan 10A,4,97.0,4838,4800000,            +1 %          ,4752475,Såld19maj2022
Uppsalakommun,Fålhagen,https://www.hemnet.se/salda/lagenhet-2rum-falhagen-uppsala-kommun-s-t-goransgatan-24a-2407357713325563478,S:t Göransgatan 24A,2,44.5,2550,2050000,            +8 %          ,1898148,Såld19maj2022
Uppsalakommun,Gränby,https://www.hemnet.se/salda/lagenhet-2rum-granby-uppsala-kommun-molngatan-27-1973118606380906412,Molngatan 27,2,61.5,3139,1950000,            ±0 %          ,1950000,Såld19maj2022
Uppsalakommun,Svartbäcken,https://www.hemnet.se/salda/lagenhet-4rum-svartbacken-uppsala-kommun-skoldungagatan-31-1557974635863901072,Sköldungagatan 31,4,113.1,3288,4500000,            +22 %          ,3688524,Såld19maj2022
Uppsalakommun,Ulleråker,https://www.hemnet.se/salda/lagenhet-3rum-ulleraker-uppsala-kommun-gustaf-kjellbergs-vag-4-1273813350881882025,Gustaf Kjellbergs väg 4,3,63.1,4541,2470000,            +24 %          ,1991935,Såld19maj2022
Uppsalakommun,Salabacke,"https://www.hemnet.se/salda/lagenhet-1,5rum-sala-backe-uppsala-kommun-fyrislundsgatan-37b-899629526273141024",Fyrislundsgatan 37B,1.5,35.0,2266,1680000,            +5 %          ,1600000,Såld19maj2022
Uppsalakommun,Storvreta,https://www.hemnet.se/salda/lagenhet-4rum-storvreta-uppsala-kommun-morgonvagen-14-839406114758980394,Morgonvägen 14,4,99.0,5860,2500000,            +25 %          ,2000000,Såld19maj2022
Uppsalakommun,Luthagen,https://www.hemnet.se/salda/lagenhet-3rum-luthagen-stabby-uppsala-kommun-tiundagatan-36b-18932077322976401,Tiundagatan 36B,3,81.5,3881,3225000,            +15 %          ,2804347,Såld19maj2022
Uppsalakommun,Salabacke,https://www.hemnet.se/salda/lagenhet-2rum-salabacke-uppsala-kommun-arstagatan-15-2552852712013416562,Årstagatan 15,2,57.0,3226,2050000,            +8 %          ,1898148,Såld18maj2022
Uppsalakommun,Fålhagen,https://www.hemnet.se/salda/lagenhet-1rum-falhagen-uppsala-kommun-frodegatan-13c-2354623018710593632,Frodegatan 13C,1,30.0,2122,1950000,            +3 %          ,1893203,Såld18maj2022
Uppsalakommun,Sävja,https://www.hemnet.se/salda/lagenhet-4rum-savja-uppsala-kommun-gotlandsresan-174-8723538308717717306,Gotlandsresan 174,4,93.0,5682,2100000,            +11 %          ,1891891,Såld18maj2022
Uppsalakommun,Luthagen,"https://www.hemnet.se/salda/lagenhet-2,5rum-luthagen-uppsala-kommun-tegnergatan-28-a-6989798541776926226",Tegnérgatan 28 A,2.5,57.0,3161,2395000,            ±0 %          ,2395000,Såld18maj2022
Uppsalakommun,Sommarro,https://www.hemnet.se/salda/lagenhet-2rum-sommarro-uppsala-kommun-karlsrogatan-81-6722828467303059378,Karlsrogatan 81,2,58.0,2696,2300000,            +5 %          ,2190476,Såld18maj2022
Uppsalakommun,Salabacke,https://www.hemnet.se/salda/lagenhet-1rum-salabacke-uppsala-kommun-byggmastargatan-1b-6522253487913059054,Byggmästargatan 1B,1,38.2,2529,1715000,            +1 %          ,1698019,Såld18maj2022
Uppsalakommun,Kungsängen,https://www.hemnet.se/salda/lagenhet-1rum-kungsangen-uppsala-kommun-tullgarnsgatan-3-6218336760862816724,Tullgarnsgatan 3,1,34.0,1873,1850000,            ±0 %          ,1850000,Såld18maj2022
Uppsalakommun,Kungsängen,https://www.hemnet.se/salda/lagenhet-2rum-kungsangen-industristaden-uppsala-kommun-sagargatan-8b-5518670674108357784,Sågargatan 8B,2,48.0,2141,2450000,            ±0 %          ,2450000,Såld18maj2022
Uppsalakommun,Stenhagen,https://www.hemnet.se/salda/lagenhet-4rum-stenhagen-uppsala-kommun-stenrosvagen-81-4046543390805080259,Stenrösvägen 81,4,93.5,6852,1800000,            +20 %          ,1500000,Såld18maj2022
Uppsalakommun,Ulleråker,https://www.hemnet.se/salda/lagenhet-4rum-ulleraker-uppsala-kommun-gustaf-kjellbergs-vag-6-3116718697634827142,Gustaf Kjellbergs Väg 6,4,93.1,6179,3250000,            +18 %          ,2754237,Såld18maj2022
Uppsalakommun,Höganäs,https://www.hemnet.se/salda/lagenhet-3rum-hoganas-uppsala-kommun-s-t-olofsgatan-62b-3029097975749994023,S:t Olofsgatan 62B,3,60.0,2796,2660000,            +3 %          ,2582524,Såld18maj2022
Uppsalakommun,Kapellgärdet,https://www.hemnet.se/salda/lagenhet-3rum-kapellgardet-uppsala-kommun-portalgatan-66-2490695660000040166,Portalgatan 66,3,81.0,4238,3450000,            ±0 %          ,3450000,Såld18maj2022
Uppsalakommun,Centrum,https://www.hemnet.se/salda/lagenhet-3rum-centrum-uppsala-kommun-ellegatan-1-1827578332504261563,Ellegatan 1,3,92.0,3818,4510000,            +16 %          ,3887931,Såld18maj2022
Uppsalakommun,Fålhagen,https://www.hemnet.se/salda/lagenhet-2rum-falhagen-uppsala-kommun-frodegatan-14-b-1186578143614187153,Frodegatan 14 B,2,55.5,3516,2350000,            +2 %          ,2303921,Såld18maj2022
Uppsalakommun,Salabacke,https://www.hemnet.se/salda/lagenhet-2rum-salabacke-uppsala-kommun-arstagatan-18-b-565363746570355646,Årstagatan 18 B,2,50.5,2914,1750000,            -3 %          ,1699029,Såld18maj2022
Uppsalakommun,Fålhagen,https://www.hemnet.se/salda/lagenhet-1rum-falhagen-uppsala-kommun-ymergatan-6b-8541294623983207782,Ymergatan 6B,1,44.0,2106,2395000,            ±0 %          ,2395000,Såld18maj2022
Uppsalakommun,Fålhagen,https://www.hemnet.se/salda/lagenhet-3rum-falhagen-uppsala-kommun-petterslundsgatan-23c-3322448685808243890,Petterslundsgatan 23C,3,67.0,3284,2475000,            +4 %          ,2379807,Såld18maj2022
Uppsalakommun,Fålhagen,https://www.hemnet.se/salda/lagenhet-2rum-falhagen-uppsala-kommun-torkelsgatan-17c-2176917092528871366,Torkelsgatan 17C,2,41.0,2827,2010000,            +1 %          ,1990099,Såld18maj2022
Uppsalakommun,Fålhagen,https://www.hemnet.se/salda/lagenhet-3rum-falhagen-uppsala-kommun-vaderkvarnsgatan-39a-5917597227731985292,Väderkvarnsgatan 39A,3,79.0,4759,4500000,,1990099,Såld17maj2022
Uppsalakommun,Uppsala,https://www.hemnet.se/salda/lagenhet-2rum-uppsala-uppsala-kommun-oxelgatan-22-9064592025677842187,Oxelgatan 22,2,57.0,3500,2525000,            +27 %          ,1988188,Såld17maj2022
Uppsalakommun,Herrhagen,https://www.hemnet.se/salda/lagenhet-5rum-herrhagen-uppsala-kommun-stenhuggarvagen-21-8797462038016528737,Stenhuggarvägen 21,5,118.0,4862,4130000,            +12 %          ,3687499,Såld17maj2022
Uppsalakommun,FrämreLuthagen,https://www.hemnet.se/salda/lagenhet-1rum-framre-luthagen-uppsala-kommun-borjegatan-1b-8193898616305006941,Börjegatan 1B,1,14.0,1081,1250000,            +5 %          ,1190476,Såld17maj2022
Uppsalakommun,Höganäs,"https://www.hemnet.se/salda/lagenhet-1,5rum-hoganas-uppsala-kommun-vaderkvarnsgatan-8b-6694849811343321749",Väderkvarnsgatan 8B,1.5,44.0,2341,2200000,            +10 %          ,1999999,Såld17maj2022
Uppsalakommun,Salabacke,https://www.hemnet.se/salda/lagenhet-2rum-salabacke-uppsala-kommun-arstagatan-35-5899391330486555935,Årstagatan 35,2,66.0,3248,2425000,            +22 %          ,1987704,Såld17maj2022
Uppsalakommun,Salabacke,https://www.hemnet.se/salda/lagenhet-2rum-salabacke-uppsala-kommun-kastanjegatan-3-4994105970442069314,Kastanjegatan 3,2,53.5,3116,1850000,            +3 %          ,1796116,Såld17maj2022
Uppsalakommun,Sävja,https://www.hemnet.se/salda/lagenhet-2rum-savja-uppsala-kommun-blekingevagen-8-4752444334717693881,Blekingevägen 8,2,64.5,4108,1450000,            +21 %          ,1198347,Såld17maj2022
Uppsalakommun,Gottsunda,https://www.hemnet.se/salda/lagenhet-3rum-gottsunda-uppsala-kommun-cellovagen-17-3880688231298154699,Cellovägen 17,3,82.0,4470,1200000,            ±0 %          ,1200000,Såld17maj2022
Uppsalakommun,Kungsängen,"https://www.hemnet.se/salda/lagenhet-1,5rum-kungsangen-uppsala-kommun-kungsangsgatan-57a-3518420994581631376",Kungsängsgatan 57A,1.5,42.0,3009,2150000,            +8 %          ,1990740,Såld17maj2022
Uppsalakommun,Uppsala,https://www.hemnet.se/salda/lagenhet-2rum-uppsala-uppsala-kommun-ringgatan-20c-2251322603542774225,Ringgatan 20C,2,57.0,3175,2575000,            +12 %          ,2299107,Såld17maj2022
Uppsalakommun,Rosendal,https://www.hemnet.se/salda/lagenhet-3rum-rosendal-uppsala-kommun-torgny-segerstedts-alle-94-2125292393275402676,Torgny Segerstedts allé 94,3,86.0,5043,3750000,            -1 %          ,3712871,Såld17maj2022
Uppsalakommun,Salabacke,https://www.hemnet.se/salda/lagenhet-2rum-salabacke-uppsala-kommun-murargatan-22-b-1779070243545452517,Murargatan 22 B,2,56.1,2915,1700000,            -3 %          ,1650485,Såld17maj2022
Uppsalakommun,Årsta,https://www.hemnet.se/salda/lagenhet-3rum-arsta-uppsala-kommun-fyrislundsgatan-48-1199219422365989793,Fyrislundsgatan 48,3,83.5,2696,2625000,            +15 %          ,2282608,Såld17maj2022
Uppsalakommun,Löten,https://www.hemnet.se/salda/lagenhet-2rum-loten-uppsala-kommun-lings-vag-74-2017690989359375524,Lings väg 74,2,69.0,4202,1870000,            +4 %          ,1798076,Såld16maj2022
Uppsalakommun,Gränby,https://www.hemnet.se/salda/lagenhet-1rum-granby-uppsala-kommun-albert-engstromsgatan-2h-8404281673243822416,Albert Engströmsgatan 2H,1,25.5,2123,1050000,            -4 %          ,1009615,Såld16maj2022
Uppsalakommun,Gränby,https://www.hemnet.se/salda/lagenhet-2rum-granby-sala-backe-uppsala-kommun-marknadsgatan-30a-7976208047776258826,Marknadsgatan 30A,2,52.5,3308,2500000,            ±0 %          ,2500000,Såld16maj2022
Uppsalakommun,Tunabackar,https://www.hemnet.se/salda/lagenhet-5rum-tunabackar-svartbacken-uppsala-kommun-idrottsgatan-16-7529021162679896463,Idrottsgatan 16,5,115.9,4613,4500000,            +13 %          ,3982300,Såld16maj2022
Uppsalakommun,Gunsta,https://www.hemnet.se/salda/lagenhet-4rum-gunsta-uppsala-kommun-hjulaxelvagen-72-6454658557301502510,Hjulaxelvägen 72,4,81.0,4509,2500000,            +2 %          ,2450980,Såld16maj2022
Uppsalakommun,Gränby,https://www.hemnet.se/salda/lagenhet-3rum-granby-sala-backe-uppsala-kommun-marknadsgatan-44-6315576384770444299,Marknadsgatan 44,3,78.5,4579,3200000,            ±0 %          ,3200000,Såld16maj2022
Uppsalakommun,Gränbystaden,https://www.hemnet.se/salda/lagenhet-3rum-granbystaden-uppsala-kommun-marknadsgatan-48-6299399839687709696,Marknadsgatan 48,3,79.5,4638,3050000,            ±0 %          ,3050000,Såld16maj2022
Uppsalakommun,Gränby,https://www.hemnet.se/salda/lagenhet-1rum-granby-sala-backe-uppsala-kommun-marknadsgatan-40-4278553201016140122,Marknadsgatan 40,1,32.0,2053,1575000,            ±0 %          ,1575000,Såld16maj2022
Uppsalakommun,Gränbystaden,https://www.hemnet.se/salda/lagenhet-2rum-granbystaden-uppsala-kommun-marknadsgatan-44-4211861866942462004,Marknadsgatan 44,2,43.5,2741,1775000,            ±0 %          ,1775000,Såld16maj2022
Uppsalakommun,Gränby,https://www.hemnet.se/salda/lagenhet-3rum-granby-sala-backe-uppsala-kommun-marknadsgatan-30a-3816029084681600378,Marknadsgatan 30A,3,68.5,3996,2750000,            ±0 %          ,2750000,Såld16maj2022
Uppsalakommun,Gränby,https://www.hemnet.se/salda/lagenhet-3rum-granby-sala-backe-uppsala-kommun-marknadsgatan-40-2611311974388134134,Marknadsgatan 40,3,78.5,4579,2900000,            ±0 %          ,2900000,Såld16maj2022
Uppsalakommun,Gränby,https://www.hemnet.se/salda/lagenhet-3rum-granby-sala-backe-uppsala-kommun-marknadsgatan-44-2240998115313912427,Marknadsgatan 44,3,78.5,4579,2950000,            ±0 %          ,2950000,Såld16maj2022
Uppsalakommun,FÅLHAGEN,https://www.hemnet.se/salda/lagenhet-4rum-falhagen-uppsala-kommun-s-t-goransgatan-26b-2121537731226697630,S:t Göransgatan 26B,4,130.0,4821,7390000,            -1 %          ,7316831,Såld16maj2022
Uppsalakommun,CentralaUppsala,https://www.hemnet.se/salda/lagenhet-1rum-centrala-uppsala-uppsala-kommun-dragarbrunnsgatan-53-1976845066162864233,Dragarbrunnsgatan 53,1,21.5,1482,1620000,            +2 %          ,1588235,Såld16maj2022
Uppsalakommun,Luthagen,https://www.hemnet.se/salda/lagenhet-1rum-luthagen-uppsala-kommun-tegnergatan-33b-1931620886023573098,Tegnérgatan 33B,1,23.5,1872,1650000,            +3 %          ,1601941,Såld16maj2022
Uppsalakommun,SÄVJA,"https://www.hemnet.se/salda/lagenhet-3rum-savja-uppsala-kommun-olandsresan-3d,-vaning-11-822677930816920598","Ölandsresan 3D, våning 11",3,77.0,4045,3300000,            +10 %          ,2999999,Såld16maj2022
Uppsalakommun,Årsta,https://www.hemnet.se/salda/lagenhet-3rum-arsta-uppsala-kommun-kamomillgatan-23-307148454026979653,Kamomillgatan 23,3,78.0,4315,2300000,            +18 %          ,1949152,Såld16maj2022
Uppsalakommun,Centrum,https://www.hemnet.se/salda/lagenhet-2rum-centrum-uppsala-kommun-svartbacksgatan-43g-309930187164965901,Svartbäcksgatan 43G,2,65.2,3839,3000000,,1949152,Såld16maj2022
Uppsalakommun,Gränby,https://www.hemnet.se/salda/lagenhet-3rum-granby-sala-backe-uppsala-kommun-marknadsgatan-30a-5859506313004361700,Marknadsgatan 30A,3,68.5,3996,2500000,            ±0 %          ,2500000,Såld15maj2022
Uppsalakommun,Gränbystaden,https://www.hemnet.se/salda/lagenhet-2rum-granbystaden-uppsala-kommun-marknadsgatan-30a-2915490774832261599,Marknadsgatan 30A,2,43.0,2709,1825000,            ±0 %          ,1825000,Såld15maj2022
Uppsalakommun,Gränby,https://www.hemnet.se/salda/lagenhet-2rum-granby-uppsala-kommun-rabyvagen-55h-1147739432552822407,Råbyvägen 55H,2,35.0,2594,1620000,            -4 %          ,1557692,Såld15maj2022
Uppsalakommun,Fålhagen,https://www.hemnet.se/salda/lagenhet-1rum-falhagen-uppsala-kommun-salagatan-55b-531432491332581195,Salagatan 55B,1,39.5,2928,2250000,            +7 %          ,2102803,Såld15maj2022
Uppsalakommun,FrämreLuthagen,https://www.hemnet.se/salda/lagenhet-1rum-framre-luthagen-uppsala-kommun-sturegatan-1-7368731164157882968,Sturegatan 1,1,40.1,2676,2400000,            +1 %          ,2376237,Såld15maj2022
Uppsalakommun,SödraRosendal,https://www.hemnet.se/salda/lagenhet-3rum-sodra-rosendal-uppsala-kommun-rosendalsvagen-12c-2755828826211809766,Rosendalsvägen 12C,3,91.0,4452,4995000,            ±0 %          ,4995000,Såld15maj2022
Uppsalakommun,Fålhagen,https://www.hemnet.se/salda/lagenhet-1rum-falhagen-uppsala-kommun-vaderkvarnsgatan-38b-7597155557138710632,Väderkvarnsgatan 38B,1,41.5,2687,2400000,            +15 %          ,2086956,Såld14maj2022
